0x00218,0x0,0x001AA,0x0,0x0010C,0x0,0x00005,0xF
0x00218,0x0,0x001AA,0x0,0x0010C,0x0,0x00005,0xF
0x00218,0x0,0x001AA,0x0,0x0010C,0x0,0x00005,0xF
0x00218,0x0,0x001AA,0x0,0x0010C,0x0,0x00005,0xF
0x00218,0x0,0x001AA,0x0,0x0010C,0x0,0x00005,0xF
0x00218,0x0,0x001AA,0x0,0x0010C,0x0,0x00005,0xF
0x00218,0x0,0x001AA,0x0,0x0010C,0x0,0x00005,0xF
0x00218,0x0,0x001AA,0x0,0x0010C,0x0,0x00005,0xF
0x00218,0x0,0x001AA,0x0,0x0010C,0x0,0x00005,0xF
0x00218,0x0,0x001AA,0x0,0x0010C,0x0,0x00005,0xF
0x00218,0x0,0x001AA,0x0,0x0010C,0x0,0x00005,0xF
0x00218,0x0,0x001AA,0x0,0x0010C,0x0,0x00005,0xF
0x00218,0x0,0x001AA,0x0,0x0010C,0x0,0x00005,0xF
0x00218,0x0,0x001AA,0x0,0x0010C,0x0,0x00005,0xF
0x00218,0x0,0x001AA,0x0,0x0010C,0x0,0x00005,0xF
0x00218,0x0,0x001AA,0x0,0x0010C,0x0,0x00005,0xF
0x00218,0x0,0x001AA,0x0,0x0010C,0x0,0x00005,0xF
0x00218,0x0,0x001AA,0x0,0x0010C,0x0,0x00005,0xF
0x00218,0x0,0x001AA,0x0,0x0010C,0x0,0x00005,0xF
0x00218,0x0,0x001AA,0x0,0x0010C,0x0,0x00005,0xF
0x00218,0x0,0x001AA,0x0,0x0010C,0x0,0x00005,0xF
0x00218,0x0,0x001AA,0x0,0x0010C,0x0,0x00005,0xF
0x00218,0x0,0x001AA,0x0,0x0010C,0x0,0x00005,0xF
0x00218,0x0,0x001AA,0x0,0x0010C,0x0,0x00005,0xF
0x00218,0x0,0x001AA,0x0,0x0011C,0x0,0x00005,0xF
0x00218,0x0,0x001AA,0x0,0x0011C,0x0,0x00005,0xF
0x00218,0x0,0x001AA,0x0,0x0011C,0x0,0x00005,0xF
0x00218,0x0,0x001AA,0x0,0x0011C,0x0,0x00005,0xF
0x00218,0x0,0x001AA,0x0,0x0011C,0x0,0x00005,0xF
0x00218,0x0,0x001AA,0x0,0x0011C,0x0,0x00005,0xF
0x00218,0x0,0x001AA,0x0,0x0011C,0x0,0x00005,0xF
0x00218,0x0,0x001AA,0x0,0x0011C,0x0,0x00005,0xF
0x00218,0x0,0x001AA,0x0,0x0010C,0x0,0x00005,0xF
0x00218,0x0,0x001AA,0x0,0x0010C,0x0,0x00005,0xF
0x00218,0x0,0x001AA,0x0,0x0010C,0x0,0x00005,0xF
0x00218,0x0,0x001AA,0x0,0x0010C,0x0,0x00005,0xF
0x00218,0x0,0x001AA,0x0,0x0010C,0x0,0x00005,0xF
0x00218,0x0,0x001AA,0x0,0x0010C,0x0,0x00005,0xF
0x00218,0x0,0x001AA,0x0,0x0010C,0x0,0x00005,0xF
0x00218,0x0,0x001AA,0x0,0x0010C,0x0,0x00005,0xF
0x00218,0x0,0x001AA,0x0,0x0010C,0x0,0x00005,0xF
0x00218,0x0,0x001AA,0x0,0x0010C,0x0,0x00005,0xF
0x00218,0x0,0x001AA,0x0,0x0010C,0x0,0x00005,0xF
0x00218,0x0,0x001AA,0x0,0x0010C,0x0,0x00005,0xF
0x00218,0x0,0x001AA,0x0,0x0010C,0x0,0x00005,0xF
0x00218,0x0,0x001AA,0x0,0x0010C,0x0,0x00005,0xF
0x00218,0x0,0x001AA,0x0,0x0010C,0x0,0x00005,0xF
0x00218,0x0,0x001AA,0x0,0x0010C,0x0,0x00005,0xF
0x00218,0x0,0x00192,0x0,0x000EE,0x0,0x00005,0xF
0x00218,0x0,0x00192,0x0,0x000EE,0x0,0x00005,0xF
0x00218,0x0,0x00192,0x0,0x000EE,0x0,0x00005,0xF
0x00218,0x0,0x00192,0x0,0x000EE,0x0,0x00005,0xF
0x00218,0x0,0x00192,0x0,0x000EE,0x0,0x00005,0xF
